entity,brand,screen_type,supported_aspect_ratio,response_time(ms),screen_size_diagonal,day
33_5,Philips Electronics,LCD Monitor,16:09,1,0,1.0
39_5,Philips Electronics,Brilliance LCD Monitor;Brilliance LCD Monitor;Monitor,16:09,5,0,1.0
40_5,Philips Electronics,TFT LCD Million Colour;TFT/LCD,16:09,5,0,1.0
41_5,Philips Electronics,TFT/LCD;TFT LCD 16.7 Million Colour;LCD Monitor,16:09,5,0,1.0
62_5,Philips Electronics,IPS;IPS TFT LCD 16.7 Million Colour;LCD Monitor,16:10,14,0,1.0
88_5,iiyama North America,LCD;TN+Film;TFT Brilliance LCD 16.7 million Colour,16:09,2,0,1.0
103_5,Hannspree,LCD Monitor;LED Backlight 16.7 Million Colour;LED,16:09,5,0,1.0
128_5,Asus,LCD Monitor,16:10,6,0,1.0
132_5,Asus,LCD Monitor;LCD Monitor;IPS,21:09,5,0,1.0
133_5,Asus,LCD Monitor;IGZO;Widescreen 1.07 Colour,16:09,8,0,1.0
168_5,Asus,LCD Monitor;LCD;Monitor,16:09,2,0,1.0
171_5,Asus,LCD Monitor;LCD Monitor,16:09,2,0,1.0
186_5,Asus,Monitor;LED 16.7 million Colour;LCD Monitor,16:09,5,0,1.0
190_5,Asus,Monitor;Widescreen IPS 16.7 Million Colour;Brilliance LCD Monitor,16:09,5,0,1.0
193_5,iiyama North America,LED Backlight LCD IPS Panel 16.7 million Colour;Brilliance LCD Monitor,16:09,5,0,1.0
